,Country,Time,Total Land (m2),Forest (%),Agriculture (%)
7577,Lao PDR,2018,230800.0,72.2032062391681,10.3726169844021
7578,Lebanon,2018,10230.0,13.8934506353861,64.3206256109482
7579,Liberia,2018,96320.0,79.7130398671096,20.2869601328904
7580,Libya,2018,1759540.0,0.123327687918433,8.723871011741709
7581,St. Lucia,2018,610.0,34.0491803278688,17.377049180327898
7582,Latin America & Caribbean,2018,20038977.0,46.754874762319496,35.556068785563205
7583,Least developed countries: UN classification,2018,20372993.228,26.671290365580802,38.32081144203279
7584,Low income,2018,14953572.228,20.701617197551897,38.972476483496706
7585,Liechtenstein,2018,160.0,41.875,32.25
7586,Sri Lanka,2018,61864.0,34.2580499159447,45.448079658606005
7587,Lower middle income,2018,25599745.0,26.4708468775763,41.6683001712334
7588,Low & middle income,2018,94120894.42799999,31.796883171774102,37.822689042880604
7589,Lesotho,2018,30360.0,1.13702239789196,80.1482213438735
7590,Late-demographic dividend,2018,44558553.2,39.4698584187873,34.8298000618207
7591,Lithuania,2018,62630.0,35.0950023950184,47.0541274149768
7592,Luxembourg,2018,2430.0,36.5020576131687,54.139506172839496
7593,Latvia,2018,62090.0,54.8083427282976,31.212755677242697
7594,"Macao SAR, China",2018,32.9,,
7595,St. Martin (French part),2018,50.0,24.8,
7596,Morocco,2018,446300.0,12.8200537754873,67.373963701546
7597,Monaco,2018,2.0269999999999997,0.0,
7598,Moldova,2018,32885.3,11.7529716925191,68.6355301608926
7599,Madagascar,2018,581800.0,21.4098315572362,70.2904778274321
7600,Maldives,2018,300.0,2.7333333333333303,26.3333333333333
7601,Middle East & North Africa,2018,11223349.0,2.04359946393897,33.2147016281683
7602,Mexico,2018,1943950.0,33.9245402402325,54.9864965662697
7603,Marshall Islands,2018,180.0,52.22222222222221,47.77777777777779
7604,Middle income,2018,79167322.2,33.8926198535739,37.6054941627779
7605,North Macedonia,2018,25220.0,39.7101506740682,50.11895321173671
7606,Mali,2018,1220190.0,10.896663634352,33.7660528278383
7607,Malta,2018,320.0,1.4375,32.4375
7608,Myanmar,2018,652790.0,44.61359702201321,19.7444813799231
7609,Middle East & North Africa (excluding high income),2018,8641089.0,2.4871587365898,22.7272434997335
7610,Montenegro,2018,13450.0,61.486988847583596,19.092936802974
7611,Mongolia,2018,1557255.0,9.10255545816196,72.8416347996956
7612,Northern Mariana Islands,2018,460.0,52.9565217391304,6.5217391304347805
7613,Mozambique,2018,786380.0,47.336107225514404,52.663892774485596
7614,Mauritania,2018,1030700.0,0.31405840690792697,38.4796740079558
7615,Mauritius,2018,2030.0,19.0591133004926,42.3645320197044
7616,Malawi,2018,94280.0,24.668010182435303,59.9278744166313
7617,Malaysia,2018,328550.0,58.482240146096494,26.0873535230558
7618,North America,2018,18113064.0,36.2610141497871,25.617402654791004
7619,Namibia,2018,823290.0,8.236368715762369,47.1401328814877
7620,New Caledonia,2018,18280.0,45.8544857768053,10.067286652078801
7621,Niger,2018,1266700.0,0.871982316254835,36.788505565643
7622,Nigeria,2018,910770.0,24.104384202378203,75.89561579762179
7623,Nicaragua,2018,120340.0,29.9778128635533,42.0890809373442
7624,Netherlands,2018,33670.0,10.9186219186219,54.113454113454104
7625,Norway,2018,365107.85,33.317278716412204,2.7013853577785296
7626,Nepal,2018,143350.0,41.590722009068706,28.7478200209278
7627,Nauru,2018,20.0,0.0,20.0
7628,New Zealand,2018,263310.0,37.4279366526148,39.7516235615814
7629,OECD members,2018,35511888.359,32.750056776556896,34.2738121554028
7630,Oman,2018,309500.0,0.008400646203554121,4.71369951534733
7631,Other small states,2018,2032281.0,28.9322539550387,38.6533786420283
7632,Pakistan,2018,770880.0,4.9405614362806105,47.0890410958904
7633,Panama,2018,74177.0,57.1156827588066,30.454183911455
7634,Peru,2018,1280000.0,56.77815625,18.444296875
7635,Philippines,2018,298170.0,23.8750041922393,41.7211657779119
7636,Palau,2018,460.0,89.6739130434783,9.34782608695652
7637,Papua New Guinea,2018,452860.0,79.3243386477057,2.6277436735414903
7638,Poland,2018,306170.0,30.8946010386387,47.39850409903
7639,Pre-demographic dividend,2018,20270500.838,26.2219676883151,40.6713326221565
7640,Puerto Rico,2018,8870.0,55.845546786922206,19.0417136414882
7641,"Korea, Dem. People's Rep.",2018,120410.0,50.432273067021,21.842039697699498
7642,Portugal,2018,91605.6,36.154994891142,39.01497288375379
7643,Paraguay,2018,397300.0,41.9353888749056,54.9181978353889
7644,West Bank and Gaza,2018,6020.0,1.6843853820598,
7645,Pacific island small states,2018,64200.0,68.2579439252336,14.1869158878505
7646,Post-demographic dividend,2018,31348558.259,32.096398465184,33.3015674244558
7647,French Polynesia,2018,3520.0,42.4602272727273,12.9261363636364
7648,Qatar,2018,11490.0,0.0,5.83115752828547
7649,Romania,2018,230080.0,30.1158292767733,58.3014603616134
7650,Russian Federation,2018,16376870.0,49.7843360788722,13.1584362579663
7651,Rwanda,2018,24670.0,11.1066072152412,73.43737332792871
7652,South Asia,2018,4770754.0,18.7246984438938,56.7098617954311
7653,Saudi Arabia,2018,2149690.0,0.45448413492177897,80.7693202275677
7654,Sudan,2018,1849233.715,10.1143894621238,36.872656737171795
7655,Senegal,2018,192530.0,42.3215083363632,46.1122941879188
7656,Singapore,2018,709.0,22.468265162200304,0.9308885754583921
7657,Solomon Islands,2018,27990.0,90.1904251518399,4.18006430868167
7658,Sierra Leone,2018,72180.0,35.6655583264062,54.71044610695479
7659,El Salvador,2018,20720.0,28.6138996138996,71.38610038610041
7660,San Marino,2018,60.0,16.6666666666667,38.3333333333333
7661,Somalia,2018,627340.0,9.77699493097842,70.3366595466573
7662,Serbia,2018,87460.0,31.122798993825803,39.606677338211796
7663,Sub-Saharan Africa (excluding high income),2018,23852363.228,26.629966679962397,42.539443672771796
7664,South Sudan,2018,631928.123,11.3256551489164,45.1526035343105
7665,Sub-Saharan Africa,2018,23852823.228,26.630865953609,42.5386882844508
7666,Small states,2018,2501331.0,39.819987838474795,32.6067109870705
7667,Sao Tome and Principe,2018,960.0,55.3541666666667,45.8333333333333
7668,Suriname,2018,156000.0,97.5691025641026,0.538461538461538
7669,Slovak Republic,2018,48080.0,40.05615640599,39.2886855241265
7670,Slovenia,2018,20136.4,61.674380723465994,30.392721638425897
7671,Sweden,2018,407310.0,68.6946060739977,7.3874935552773096
7672,Eswatini,2018,17200.0,28.7872093023256,71.046511627907
7673,Sint Maarten (Dutch part),2018,34.0,10.882352941176501,
7674,Seychelles,2018,460.0,73.2608695652174,3.3695652173912998
7675,Syrian Arab Republic,2018,183630.0,2.8431084245493703,75.8100528236127
7676,Turks and Caicos Islands,2018,950.0,11.073684210526302,1.0526315789473701
7677,Chad,2018,1259200.0,3.60149301143583,39.896759847522205
7678,East Asia & Pacific (IDA & IBRD countries),2018,15899196.9,30.184178044867203,49.2403047099819
7679,Europe & Central Asia (IDA & IBRD countries),2018,22989284.3,39.2731411020916,28.173768811063
7680,Togo,2018,54390.0,22.342158485015602,70.2334988049274
7681,Thailand,2018,510890.0,39.0397150071444,43.277417839456604
7682,Tajikistan,2018,138790.0,3.0391238561856,34.063693349664995
7683,Turkmenistan,2018,469930.0,8.78215904496414,72.0064690485817
7684,Latin America & the Caribbean (IDA & IBRD countries),2018,19913469.0,46.8335120314798,35.452329827615706
7685,Timor-Leste,2018,14870.0,62.1318090114324,25.5548083389375
7686,Middle East & North Africa (IDA & IBRD countries),2018,8635069.0,2.48771839576499,22.7272434997335
7687,Tonga,2018,720.0,12.430555555555598,48.6111111111111
7688,South Asia (IDA & IBRD),2018,4770754.0,18.7246984438938,56.7098617954311
7689,Sub-Saharan Africa (IDA & IBRD countries),2018,23852823.228,26.630865953609,42.5386882844508
7690,Trinidad and Tobago,2018,5130.0,44.64522417154,10.5263157894737
7691,Tunisia,2018,155360.0,4.50354016477858,62.71240988671471
7692,Turkey,2018,769630.0,28.4660940971636,49.117108220833394
7693,Tuvalu,2018,30.0,33.3333333333333,60.0
7694,Tanzania,2018,885800.0,52.70151275683,44.76179724542789
7695,Uganda,2018,200520.0,12.070666267704,71.8880909634949
7696,Ukraine,2018,579400.0,16.7034863652054,71.33068691750091
7697,Upper middle income,2018,53567577.2,37.439457428924,35.6643509350279
7698,Uruguay,2018,175020.0,11.364415495372,80.0817049480059
7699,United States,2018,9147420.0,33.8669264120375,44.363367353855
7700,Uzbekistan,2018,440555.0,8.25772037543553,58.057904234431604
7701,St. Vincent and the Grenadines,2018,390.0,73.1794871794872,17.9487179487179
7702,"Venezuela, RB",2018,882050.0,52.534164729890605,24.3750354288306
7703,British Virgin Islands,2018,150.0,24.1333333333333,46.6666666666667
7704,Virgin Islands (U.S.),2018,350.0,56.0285714285714,11.4285714285714
7705,Vietnam,2018,310070.0,46.735543586932,39.24533169929371
7706,Vanuatu,2018,12190.0,36.2838392124692,15.340442986054098
7707,World,2018,129949282.714,,36.903520741031706
7708,Samoa,2018,2830.0,57.4664310954064,26.7491166077739
7709,Kosovo,2018,,,
7710,"Yemen, Rep.",2018,527970.0,1.0398318086254899,44.29740326154899
7711,South Africa,2018,1213090.0,14.1151027541238,79.4178502831612
7712,Zambia,2018,743390.0,60.789706614294005,32.063923378038396
7713,Zimbabwe,2018,386850.0,45.3320925423291,41.8766963939511
7714,Aruba,2019,180.0,2.3333333333333304,
7715,Africa Eastern and Southern,2019,14807043.228,30.469798261063104,
7716,Afghanistan,2019,652860.0,1.85099408755323,
7717,Africa Western and Central,2019,9045780.0,19.901214710063698,
7718,Angola,2019,1246700.0,53.872174540787704,
7719,Albania,2019,27400.0,28.791970802919696,
7720,Andorra,2019,470.0,34.0425531914894,
7721,Arab World,2019,13081763.715,2.83067870714863,
7722,United Arab Emirates,2019,71020.0,4.46775556181357,
7723,Argentina,2019,2736690.0,10.480178609926599,
7724,Armenia,2019,28470.0,11.5447839831401,
7725,American Samoa,2019,200.0,85.8,
7726,Antigua and Barbuda,2019,440.0,18.5909090909091,
7727,Australia,2019,7692020.0,17.4213145571644,
7728,Austria,2019,82520.0,47.207464857004396,
7729,Azerbaijan,2019,82654.0,13.553367048176698,
7730,Burundi,2019,25680.0,10.889408099688499,
7731,Belgium,2019,30280.0,22.764200792602402,
7732,Benin,2019,112760.0,28.247162114224896,
7733,Burkina Faso,2019,273600.0,22.903508771929804,
7734,Bangladesh,2019,130170.0,14.4687716063609,
7735,Bulgaria,2019,108560.0,35.7406042741341,
7736,Bahrain,2019,780.0,0.8717948717948721,
7737,"Bahamas, The",2019,10010.0,50.9350649350649,
7738,Bosnia and Herzegovina,2019,51200.0,42.7326171875,
7739,Belarus,2019,202980.0,43.1229677800769,
7740,Belize,2019,22810.0,56.4756685664182,
7741,Bermuda,2019,54.0,18.5185185185185,
7742,Bolivia,2019,1083300.0,47.1095356780209,
7743,Brazil,2019,8358140.0,59.5585261792696,
7744,Barbados,2019,430.0,14.651162790697699,
7745,Brunei Darussalam,2019,5270.0,72.1062618595825,
7746,Bhutan,2019,38140.0,71.39748295752491,
7747,Botswana,2019,566730.0,27.125791823266802,
7748,Central African Republic,2019,622980.0,35.8486628784231,
7749,Canada,2019,8965590.0,38.6996371683291,
7750,Central Europe and the Baltics,2019,1106266.4,34.4921349866542,
7751,Switzerland,2019,39516.03,32.0292802692983,
7752,Channel Islands,2019,198.0,,
7753,Chile,2019,743532.0,24.326861520418802,
7754,China,2019,9424702.9,23.1411655427356,
7755,Cote d'Ivoire,2019,318000.0,9.275471698113211,
7756,Cameroon,2019,472710.0,43.147976560682004,
7757,"Congo, Dem. Rep.",2019,2267050.0,56.1331289561324,
7758,"Congo, Rep.",2019,341500.0,64.30746705710101,
7759,Colombia,2019,1109500.0,53.4846327174403,
7760,Comoros,2019,1861.0,17.9258463191832,
7761,Cabo Verde,2019,4030.0,11.270471464019899,
7762,Costa Rica,2019,51060.0,59.116725421073205,
7763,Caribbean small states,2019,404850.0,89.8928245029023,
7764,Cuba,2019,103800.0,31.233140655106002,
7765,Curacao,2019,444.0,0.15765765765765802,
7766,Cayman Islands,2019,240.0,53.0,
7767,Cyprus,2019,9240.0,18.674242424242397,
7768,Czech Republic,2019,77200.0,34.653886010362704,
7769,Germany,2019,349380.0,32.6836109680005,
7770,Djibouti,2019,23180.0,0.24590163934426199,
7771,Dominica,2019,750.0,63.826666666666696,
7772,Denmark,2019,40000.0,15.6875,
7773,Dominican Republic,2019,48310.0,44.214655350859005,
7774,Algeria,2019,2381741.0,0.814110350369751,
7775,East Asia & Pacific (excluding high income),2019,16019326.9,30.383277214974605,
7776,Early-demographic dividend,2019,33317702.39,22.843583302684003,
7777,East Asia & Pacific,2019,24502428.8,27.111157117972397,
7778,Europe & Central Asia (excluding high income),2019,22626524.3,39.411428736317205,
7779,Europe & Central Asia,2019,27447886.686,38.498045686264604,
7780,Ecuador,2019,248360.0,50.5802061523595,
7781,"Egypt, Arab Rep.",2019,995450.0,0.0451855944547692,
7782,Euro area,2019,2682452.4790000003,38.5825437021656,
7783,Eritrea,2019,101000.0,10.4794059405941,
7784,Spain,2019,499603.479,37.1652335911776,
7785,Estonia,2019,43470.0,56.0938578329883,
7786,Ethiopia,2019,1129300.39,15.1788666255574,
7787,European Union,2019,3999622.479,39.7661906430144,
7788,Fragile and conflict affected situations,2019,19947735.228,23.326368867522397,
7789,Finland,2019,303920.0,73.7332192682285,
7790,Fiji,2019,18270.0,62.0328407224959,
7791,France,2019,547557.0,31.3567354631573,
7792,Faroe Islands,2019,1396.0,0.0573065902578797,
7793,"Micronesia, Fed. Sts.",2019,700.0,91.98571428571431,
7794,Gabon,2019,257670.0,91.36678697558891,
7795,United Kingdom,2019,241930.0,13.152564791468599,
7796,Georgia,2019,69490.0,40.615915959130795,
7797,Ghana,2019,227540.0,35.0640766458645,
7798,Gibraltar,2019,10.0,,
7799,Guinea,2019,245720.0,25.3499918606544,
7800,"Gambia, The",2019,10120.0,24.5454545454545,
7801,Guinea-Bissau,2019,28120.0,70.7130156472262,
7802,Equatorial Guinea,2019,28050.0,87.5857397504456,
7803,Greece,2019,128900.0,30.2699767261443,
7804,Grenada,2019,340.0,52.05882352941179,
7805,Greenland,2019,410450.0,0.000535997076379583,
7806,Guatemala,2019,107160.0,33.0291153415453,
7807,Guam,2019,540.0,51.8518518518518,
7808,Guyana,2019,196850.0,93.59685039370079,
7809,High income,2019,34946338.286,29.2516308042545,
7810,"Hong Kong SAR, China",2019,1050.0,,
7811,Honduras,2019,111890.0,57.0221646259719,
7812,Heavily indebted poor countries (HIPC),2019,19357325.105,27.331550569626103,
7813,Croatia,2019,56590.0,34.2217706308535,
7814,Haiti,2019,27560.0,12.714441219158198,
7815,Hungary,2019,91260.0,22.5122726276572,
7816,IBRD only,2019,71071078.2,33.9421265293613,
7817,IDA & IBRD total,2019,96060596.42799999,31.815565902737603,
7818,IDA total,2019,24989518.228,25.767553584867002,
7819,IDA blend,2019,4384525.0,29.8289917379876,
7820,Indonesia,2019,1877519.0,49.39429640925071,
7821,IDA only,2019,20604993.228,24.903322428794,
7822,Isle of Man,2019,570.0,6.070175438596491,
7823,India,2019,2973190.0,24.180627541462197,
7824,Not classified,2019,,,
7825,Ireland,2019,68890.0,11.2936565539265,
7826,"Iran, Islamic Rep.",2019,1628760.0,6.59610378447408,
7827,Iraq,2019,434128.0,1.90036118379833,
7828,Iceland,2019,100830.0,0.502727362888029,
7829,Israel,2019,21640.0,6.469500924214421,
7830,Italy,2019,297730.0,31.949484432203697,
7831,Jamaica,2019,10830.0,54.7553093259464,
7832,Jordan,2019,88780.0,1.09822031989187,
7833,Japan,2019,364500.0,68.4087791495199,
7834,Kazakhstan,2019,2699700.0,1.2688224617550101,
7835,Kenya,2019,569140.0,6.34481849808483,
7836,Kyrgyz Republic,2019,191800.0,6.76298227320125,
7837,Cambodia,2019,176520.0,46.589961477453,
7838,Kiribati,2019,810.0,1.4567901234567902,
7839,St. Kitts and Nevis,2019,260.0,42.3076923076923,
7840,"Korea, Rep.",2019,97520.0,64.5713699753897,
7841,Kuwait,2019,17820.0,0.35072951739618397,
7842,Latin America & Caribbean (excluding high income),2019,18210837.0,47.5946306037444,
7843,Lao PDR,2019,230800.0,72.053726169844,
7844,Lebanon,2019,10230.0,13.952101661779098,
7845,Liberia,2019,96320.0,79.39887873754151,
7846,Libya,2019,1759540.0,0.123327687918433,
7847,St. Lucia,2019,610.0,34.0491803278688,
7848,Latin America & Caribbean,2019,20038977.0,46.6299437341537,
7849,Least developed countries: UN classification,2019,20372993.228,26.480627267796002,
7850,Low income,2019,14953572.228,20.560262478574398,
7851,Liechtenstein,2019,160.0,41.875,
7852,Sri Lanka,2019,61864.0,34.206970128022796,
7853,Lower middle income,2019,25599745.0,26.363351666198202,
7854,Low & middle income,2019,94120894.42799999,31.740475992664,
7855,Lesotho,2019,30360.0,1.13702239789196,
7856,Late-demographic dividend,2019,44558553.2,39.4843448373005,
7857,Lithuania,2019,62630.0,35.126935973175804,
7858,Luxembourg,2019,2430.0,36.5020576131687,
7859,Latvia,2019,62090.0,54.870671605733605,
7860,"Macao SAR, China",2019,32.9,,
7861,St. Martin (French part),2019,50.0,24.8,
7862,Morocco,2019,446300.0,12.8435805511987,
7863,Monaco,2019,2.0269999999999997,,
7864,Moldova,2019,32885.3,11.7529716925191,
7865,Madagascar,2019,581800.0,21.387126160192498,
7866,Maldives,2019,300.0,2.7333333333333303,
7867,Middle East & North Africa,2019,11223349.0,2.04698971759677,
7868,Mexico,2019,1943950.0,33.8588183852465,
7869,Marshall Islands,2019,180.0,52.22222222222221,
7870,Middle income,2019,79167322.2,33.8522580469445,
7871,North Macedonia,2019,25220.0,39.7101506740682,
7872,Mali,2019,1220190.0,10.896663634352,
7873,Malta,2019,320.0,1.4375,
7874,Myanmar,2019,652790.0,44.1697942676818,
7875,Middle East & North Africa (excluding high income),2019,8641089.0,2.49157137485796,
7876,Montenegro,2019,13450.0,61.486988847583596,
7877,Mongolia,2019,1557255.0,9.101842665459419,
7878,Northern Mariana Islands,2019,460.0,52.9565217391304,
7879,Mozambique,2019,786380.0,47.0079478114906,
7880,Mauritania,2019,1030700.0,0.308819249054041,
7881,Mauritius,2019,2030.0,19.078817733990103,
7882,Malawi,2019,94280.0,24.2225286380993,
7883,Malaysia,2019,328550.0,58.3295997565059,
7884,North America,2019,18113064.0,36.2589719773529,
7885,Namibia,2019,823290.0,8.15011721264682,
7886,New Caledonia,2019,18280.0,45.8490153172867,
7887,Niger,2019,1266700.0,0.8621773111233921,
7888,Nigeria,2019,910770.0,23.9250853673265,
